crash_date,crash_time,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,borough,zip_code,latitude,longitude,location,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5,unique_id,crash_date_veh,crash_time_veh,vehicle_id,state_registration,vehicle_type,contributing_factor_1,vehicle_make,vehicle_year,travel_direction,vehicle_occupants,driver_sex,driver_license_status,driver_license_jurisdiction,pre_crash,point_of_impact,vehicle_damage,public_property_damage,contributing_factor_2,vehicle_damage_1,vehicle_damage_2,vehicle_damage_3,vehicle_model,public_property_damage_type,unique_id_pers,crash_date_pers,crash_time_pers,person_id,person_type,person_injury,vehicle_id_pers,ped_role,person_sex,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,complaint,ped_location,ped_action,contributing_factor_1_pers,contributing_factor_2_pers,injury_occurred,crash_hour,day_of_week,month,rush_hour,is_weekend
2022-03-26,1900-01-01 00:30:00,MADISON STREET,CENTRAL AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4514125,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11221.0,40.692593,-73.91551,"{'latitude': '40.692593', 'longitude': '-73.91551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Saturday,3,0,1
2022-03-16,1900-01-01 15:44:00,49 street,5 avenue,1,0,1,0,0,0,0,0,Unspecified,Unknown,4514194,Bike,Unknown,MANHATTAN,10017.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,Wednesday,3,0,0
2022-03-26,1900-01-01 20:05:00,BUSHWICK AVENUE,CONWAY STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4514278,Sedan,Sedan,BROOKLYN,11207.0,40.680664,-73.902626,"{'latitude': '40.680664', 'longitude': '-73.902626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,Saturday,3,0,1
2022-03-26,1900-01-01 17:54:00,Unknown,Unknown,4,0,0,0,0,0,4,0,Passing Too Closely,Unspecified,4513803,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11226.0,40.645718,-73.95002,"{'latitude': '40.645718', 'longitude': '-73.95002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,168       EAST 29 STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,Saturday,3,1,1
2022-03-25,1900-01-01 17:55:00,NOSTRAND AVENUE,Unknown,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4514241,Sedan,Motorcycle,Unknown,0.0,40.68327,-73.95016,"{'latitude': '40.68327', 'longitude': '-73.95016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,Friday,3,1,0
2021-12-12,1900-01-01 09:09:00,JEROME AVENUE,Unknown,0,1,0,1,0,0,0,0,Unspecified,Unknown,4487210,Taxi,Unknown,Unknown,0.0,40.84036,-73.91807,"{'latitude': '40.84036', 'longitude': '-73.91807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,Sunday,12,1,1
2021-04-13,1900-01-01 16:00:00,VANDERVORT AVENUE,ANTHONY STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407811,Sedan,Unknown,BROOKLYN,11222.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,Tuesday,4,1,0
2021-08-05,1900-01-01 18:17:00,VERRAZANO BRIDGE,Unknown,0,0,0,0,0,0,0,0,Glare,Unspecified,4456746,Sedan,Sedan,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,Thursday,8,1,0
2022-03-26,1900-01-01 16:35:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4513878,Station Wagon/Sport Utility Vehicle,Sedan,BROOKLYN,11235.0,40.577652,-73.96344,"{'latitude': '40.577652', 'longitude': '-73.96344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unspecified,Station Wagon/Sport Utility Vehicle,3071      BRIGHTON 4 STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,Saturday,3,1,1
2022-03-26,1900-01-01 19:50:00,Unknown,Unknown,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,4513735,E-Bike,BOX VAN,MANHATTAN,10012.0,40.730145,-73.99781,"{'latitude': '40.730145', 'longitude': '-73.99781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,60        WASHINGTON SQUARE SOUTH,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,Saturday,3,0,1
2022-03-26,1900-01-01 13:19:00,ROCKAWAY BOULEVARD,132 STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4513958,Station Wagon/Sport Utility Vehicle,Sedan,QUEENS,11420.0,40.67478,-73.806206,"{'latitude': '40.67478', 'longitude': '-73.806206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,Saturday,3,0,1
2022-03-25,1900-01-01 08:45:00,Unknown,Unknown,2,0,0,0,0,0,2,0,Unspecified,Unspecified,4514367,Sedan,Sedan,BROOKLYN,11230.0,40.624622,-73.97598,"{'latitude': '40.624622', 'longitude': '-73.97598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,1175      MC DONALD AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,Friday,3,1,0
2022-03-26,1900-01-01 10:10:00,UNION STREET,PLAZA STREET WEST,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4513681,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11217.0,40.67271,-73.97089,"{'latitude': '40.67271', 'longitude': '-73.97089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,Saturday,3,0,1
2022-03-26,1900-01-01 11:45:00,BROOKLYN QUEENS EXPRESSWAY,Unknown,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Driver Inattention/Distraction,4514212,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.7314,-73.926094,"{'latitude': '40.7314', 'longitude': '-73.926094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,Saturday,3,0,1
2022-03-25,1900-01-01 14:35:00,PORT RICHMOND AVENUE,HATFIELD PLACE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Unknown,4514420,Sedan,Unknown,Unknown,0.0,40.632786,-74.13712,"{'latitude': '40.632786', 'longitude': '-74.13712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,Friday,3,0,0
2022-03-26,1900-01-01 14:30:00,MCCLEAN AVENUE,SAND LANE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4513923,Sedan,Sedan,STATEN ISLAND,10305.0,40.596733,-74.07045,"{'latitude': '40.596733', 'longitude': '-74.07045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,Saturday,3,0,1
2022-03-26,1900-01-01 19:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4513752,Sedan,Unknown,BROOKLYN,11234.0,40.617645,-73.92092,"{'latitude': '40.617645', 'longitude': '-73.92092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,1549      EAST 56 STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,Saturday,3,0,1
2022-03-26,1900-01-01 02:05:00,PARSONS BOULEVARD,GRAND CENTRAL PARKWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4513924,Taxi,Pick-up Truck,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Saturday,3,0,1
2022-03-26,1900-01-01 16:40:00,Unknown,Unknown,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,4513860,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11217.0,40.68651,-73.98378,"{'latitude': '40.68651', 'longitude': '-73.98378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,436       ATLANTIC AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,Saturday,3,1,1
2022-03-24,1900-01-01 18:05:00,MARCY AVENUE,ELLERY STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4514251,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11206.0,40.69831,-73.9498,"{'latitude': '40.69831', 'longitude': '-73.9498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,Thursday,3,1,0
2022-03-26,1900-01-01 03:35:00,179 STREET,Unknown,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unspecified,4513478,Sedan,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.692455,-73.76814,"{'latitude': '40.692455', 'longitude': '-73.76814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Saturday,3,0,1
2022-03-20,1900-01-01 10:34:00,WEST 76 STREET,CENTRAL PARK WEST,1,0,1,0,0,0,0,0,Backing Unsafely,Unknown,4514302,Sedan,Unknown,MANHATTAN,10024.0,40.778805,-73.974075,"{'latitude': '40.778805', 'longitude': '-73.974075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,Sunday,3,0,1
2022-03-26,1900-01-01 14:54:00,AVENUE OF THE AMERICAS,WEST 31 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4513708,Sedan,Taxi,MANHATTAN,10001.0,40.747894,-73.989174,"{'latitude': '40.747894', 'longitude': '-73.989174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,Saturday,3,0,1
2022-03-25,1900-01-01 06:35:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4514189,Station Wagon/Sport Utility Vehicle,Sedan,BRONX,10472.0,40.83578,-73.871445,"{'latitude': '40.83578', 'longitude': '-73.871445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,1700      CROSS BRONX EXPRESSWAY,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,Friday,3,0,0
2022-03-25,1900-01-01 14:00:00,LEONARD AVENUE,FISKE AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4514419,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Unknown,0.0,40.61763,-74.133575,"{'latitude': '40.61763', 'longitude': '-74.133575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,Friday,3,0,0
2022-03-21,1900-01-01 19:13:00,WASHINGTON SQUARE NORTH,Unknown,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,4514234,Sedan,Bike,Unknown,0.0,40.731407,-73.99698,"{'latitude': '40.731407', 'longitude': '-73.99698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,Monday,3,0,0
2022-03-26,1900-01-01 05:02:00,CONEY ISLAND AVENUE,QUENTIN ROAD,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,4513496,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11223.0,40.60784,-73.961975,"{'latitude': '40.60784', 'longitude': '-73.961975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,Saturday,3,0,1
2022-03-25,1900-01-01 09:45:00,CROSS ISLAND PARKWAY,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4514266,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.752563,-73.74328,"{'latitude': '40.752563', 'longitude': '-73.74328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unspecified,Station Wagon/Sport Utility Vehicle,Unknown,Unspecified,Station Wagon/Sport Utility Vehicle,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,Friday,3,1,0
2022-03-26,1900-01-01 22:54:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4513680,Taxi,Sedan,BROOKLYN,11217.0,40.67848,-73.98232,"{'latitude': '40.67848', 'longitude': '-73.98232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,177       4 AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,Saturday,3,0,1
2022-03-26,1900-01-01 21:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4513861,Sedan,Unknown,BROOKLYN,11219.0,40.629475,-74.004166,"{'latitude': '40.629475', 'longitude': '-74.004166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,1115      63 STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,Saturday,3,0,1
2022-03-26,1900-01-01 17:29:00,EASTERN PARKWAY,UTICA AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4514326,Station Wagon/Sport Utility Vehicle,Sedan,BROOKLYN,11213.0,40.668797,-73.93113,"{'latitude': '40.668797', 'longitude': '-73.93113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,Saturday,3,1,1
2022-03-26,1900-01-01 02:10:00,WEST 38 STREET,8 AVENUE,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,4513739,Bike,Unknown,MANHATTAN,10018.0,40.754707,-73.99164,"{'latitude': '40.754707', 'longitude': '-73.99164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Saturday,3,0,1
2022-03-25,1900-01-01 00:00:00,EAST FORDHAM ROAD,SOUTHERN BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4514180,Station Wagon/Sport Utility Vehicle,Sedan,BRONX,10458.0,40.85713,-73.8808,"{'latitude': '40.85713', 'longitude': '-73.8808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Friday,3,0,0
